,urname,weapon,jacket,shoulder,pants,shoes,waist,amulet,wrist,ring,support,magicstone,earring,fusion ring
0,억놈,마법의 타치,엔트 정령의 상의,매니퓰레이션,언리밋 사이버네틱,엑셀러레이터,불변의 부유석 벨트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,엔트 정령의 성배,잊혀진 기록,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,브레이킹카드,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,깨지지 않는 빛바랜 신념,엑셀러레이터,불변의 부유석 벨트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,딥 다이버 오리발,잊혀진 기록,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,수박깨세연,결전의 리볼버 - 레인저(여),블루 베릴 아머,유쾌함 속의 열망,엔트 정령의 하의,과거를 뒤로 한 전진,얼터레이션 다이얼 벨트,아토믹 코어 네클레스,흑화의 구속 팔찌,골드 윙 반지,블루 베릴 퍼퓸,완성형 동력 제어장치,들이치는 희미한 탄식,천계 연합군 : 밝게 빛나는 희망
0,眞[염황],근원을 삼킨 너클,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,금룡 : 무한한 빛의 결계
0,은빛사도,근원을 삼킨 둔기,블루 베릴 아머,끝을 바라보는 시선,데저트 테크놀로지 팬츠,천재 기술자의 두터운 보호부츠,천재 기술자의 멀티툴 벨트,고양된 분노의 목걸이,흑화의 구속 팔찌,전술 레이더망 링,옵티컬 컴뱃 글래스,저주받은 마음,인력의 법칙,진룡 : 무거운 철의 투지
0,예쁜여우백천,근원을 삼킨 보우건,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,뉴비척살바드,결전의 선현궁 - 뮤즈,쉐도우블랙 슈트,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,내딛는 용기,가이드 라인 벨트,잠겨진 영역,구속된 자유,핏빛의 결정 반지,생명의 근원이 담긴 배낭,생명이 깃든 초록빛 액체,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,퍼리살인기계,근원을 삼킨 단검,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,도누야,근원을 삼킨 리볼버,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,억류된 혼의 령주,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,뱁새본드,근원을 삼킨 광검,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,근원을 삼킨 광검,흑룡 : 끝없는 암흑의 굴레
0,n03,근원을 삼킨 중검,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,이동하는 요새,파괴된 생명,평화를 위한 투쟁,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,무지개어비스,근원을 삼킨 로드,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,잊혀진 기록,폭풍을 삼킨 에너지,진룡 : 무거운 철의 투지
0,주작의여신,결전의 십자가 - 크루세이더(여),흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,수호룡의 비호 - 자비,서드 스페이드 - 데스,용살자의 증표 - 용골 뿔피리,미지의 황금비석,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,도망챠소환,결전의 스태프 - 소환사,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,무뎌지는 둔화된 변화,뚜렷해지는 소멸된 사념,옵티컬 컴뱃 글래스,언비튼 메달,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,휴지가어딨지,결전의 도 - 소울브링어,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,무다!!!!!!!!,,,,,,,,,,,,,
0,히노카구츠치,근원을 삼킨 머스켓,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,옵티컬 컴뱃 글래스,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,소환노숙자,근원을 삼킨 스태프,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,잊혀진 기록,폭풍을 삼킨 에너지,천계 연합군 : 밝게 빛나는 희망
0,리즈리안,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,금룡 : 무한한 빛의 결계
0,신소주☞,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,언리밋 사이버네틱,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,잊혀진 기록,폭풍을 삼킨 에너지,진룡 : 무거운 철의 투지
0,Treиdsetter,결전의 선현궁 - 뮤즈,고귀한 신의,주체할 수 없는 낡은 규칙,로보티카 컴뱃 팬츠,내딛는 용기,익스펜션 서플라이 벨트,폭룡왕의 지배 - 공포,딥 다이버 워치,어댑터블 투톤 링,내면의 얼굴,언비튼 메달,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,퐁해,근원을 삼킨 빗자루,리버시블 레더 코트,매니퓰레이션,굳건한 믿음,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,뮤뒨,결전의 십자가 - 크루세이더(여),숲속의 마녀 상의,주체할 수 없는 낡은 규칙,옥화의 망령 대퇴갑,블루 베릴 부츠,쿨링 서포트 벨트,테크놀로지 바디캠 네클리스,블루 베릴 암릿,블루 베릴 링,미지의 문명 - 마스크 스톤,억류된 혼의 령주,숲속의 마녀 귀걸이,금룡 : 무한한 빛의 결계
0,SsoHyeon3,근원을 삼킨 너클,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,어댑터블 투톤 링,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,천계 연합군 : 밝게 빛나는 희망
0,설탕방구,근원을 삼킨 너클,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,옵티컬 컴뱃 글래스,승리가 약속된 시간,폭풍을 삼킨 에너지,천계 연합군 : 밝게 빛나는 희망
0,냥스테트,근원을 삼킨 클로,불가침의 영역 - 중갑 상의,오염된 빙석 견갑,압도하는 힘의 하갑,과거를 뒤로 한 전진,별을 담는 벨트,아토믹 코어 네클레스,골렘의 핵 팔찌,세계가 담긴 축,숲속의 마녀 바구니,엔트 정령의 심장,영원을 끝낼 오랜 염원,천계 연합군 : 밝게 빛나는 희망
0,여자홀리오더,결전의 십자가 - 크루세이더(여),격동하는 마음,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,내딛는 용기,쿨링 서포트 벨트,테크놀로지 바디캠 네클리스,생명이 담긴 가죽 토시,어댑터블 투톤 링,굴착 강화 파츠,생명이 깃든 초록빛 액체,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,은지은,결전의 도 - 데몬슬레이어,탐험가의 노련한 코트,엔트 정령의 어깨,침식되는 이성,과거를 뒤로 한 전진,파괴된 신념,아토믹 코어 네클레스,흑화의 구속 팔찌,골드 윙 반지,옵티컬 컴뱃 글래스,평화를 위한 투쟁,아크로매틱 룸버스,금룡 : 무한한 빛의 결계
0,DmaPloid,결전의 십자가 - 크루세이더(남),어릴적 꿈꿔온 무대,화려한 청색의 음율,지치지 않는 여정의 하의,소망을 전하는 편지,음율에 담은 소망,잔잔한 선율,오랜 시간 품어온 소원,뚜렷해지는 소멸된 사념,꿈같은 환호성,생명이 깃든 초록빛 액체,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,[`口`],근원을 삼킨 핸드캐넌,하이테크 전술지휘 아머,아픔을 감싸는 위엄,로보티카 컴뱃 팬츠,일렉트릭 프루프 부츠,파괴된 신념,기품의 금빛 장신구,찬란한 금장 팔찌,어댑터블 투톤 링,옵티컬 컴뱃 글래스,피어오르는 광기,눈물이 스민 보석,
0,흑룡주의,근원을 삼킨 자동권총,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,삵아니고칡,결전의 로드 - 엘레멘탈마스터,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,폭룡왕의 지배 - 무력,뚜렷해지는 소멸된 사념,생명이 담긴 잔,생명이 깃든 초록빛 액체,초소형 GPS,금룡 : 무한한 빛의 결계
0,[아이돌]연합,결전의 선현궁 - 뮤즈,쉐도우블랙 슈트,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,내딛는 용기,쿨링 서포트 벨트,잠겨진 영역,생명이 담긴 가죽 토시,어댑터블 투톤 링,굴착 강화 파츠,미지의 문명 - 스타 스톤,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,공속만빠름,근원을 삼킨 광검,리버시블 레더 코트,매니퓰레이션,언리밋 사이버네틱,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,근원을 삼킨 광검,흑룡 : 끝없는 암흑의 굴레
0,neeuq,결전의 십자가 - 크루세이더(여),엔트 정령의 상의,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,엑셀러레이터,쿨링 서포트 벨트,잠겨진 영역,숲속의 마녀 팔찌,어댑터블 투톤 링,굴착 강화 파츠,언비튼 메달,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,니뿔에에임,결전의 리볼버 - 레인저(여),탐험가의 노련한 코트,유쾌함 속의 열망,침식되는 이성,과거를 뒤로 한 전진,얼터레이션 다이얼 벨트,아토믹 코어 네클레스,흑화의 구속 팔찌,에너지 서치 링,옵티컬 컴뱃 글래스,지상형 : 전술 차륜 드론,들이치는 희미한 탄식,천계 연합군 : 밝게 빛나는 희망
0,리신쓰디,결전의 도 - 아수라,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,굴착 강화 파츠,거짓 속의 거짓,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,원념의아누,근원을 삼킨 소검,리버시블 레더 코트,매니퓰레이션,언리밋 사이버네틱,일렉트릭 프루프 부츠,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,잊혀진 기록,야수의 함성,금룡 : 무한한 빛의 결계
0,강기맨,결전의 도 - 아수라,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,생명이 담긴 잔,어둠을 먹는 심장,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,유페르나,근원을 삼킨 낫,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,신혈각성,근원을 삼킨 소검,블루 베릴 아머,아픔을 감싸는 위엄,엔트 정령의 하의,과거를 뒤로 한 전진,마땅한 본분,고양된 분노의 목걸이,흑화의 구속 팔찌,어댑터블 투톤 링,옵티컬 컴뱃 글래스,잿빛의 묘상석,아크로매틱 룸버스,천계 연합군 : 밝게 빛나는 희망
0,븜미명존쌔,근원을 삼킨 너클,블루 베릴 아머,아픔을 감싸는 위엄,엔트 정령의 하의,과거를 뒤로 한 전진,별을 담는 벨트,아토믹 코어 네클레스,흑화의 구속 팔찌,엔트 정령의 반지,엔트 정령의 성배,블루 베릴 젬스톤,들이치는 희미한 탄식,천계 연합군 : 밝게 빛나는 희망
0,탄환다룬다,근원을 삼킨 보우건,리버시블 레더 코트,매니퓰레이션,침식되는 이성,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,완성형 동력 제어장치,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,리아코와함께,결전의 십자가 - 크루세이더(여),어릴적 꿈꿔온 무대,화려한 청색의 음율,지치지 않는 여정의 하의,소망을 전하는 편지,음율에 담은 소망,잔잔한 선율,오랜 시간 품어온 소원,뚜렷해지는 소멸된 사념,꿈같은 환호성,두근거리는 열정,시각의 관점,금룡 : 무한한 빛의 결계
0,잡규술,근원을 삼킨 통파,숲속의 마녀 상의,유쾌함 속의 열망,드래곤 라이더,일렉트릭 프루프 부츠,파괴된 신념,기품의 금빛 장신구,찬란한 금장 팔찌,이동하는 요새,블루 베릴 퍼퓸,피어오르는 광기,눈물이 스민 보석,천계 연합군 : 밝게 빛나는 희망
0,라비-*,근원을 삼킨 차크라 웨펀,리버시블 레더 코트,매니퓰레이션,로보티카 컴뱃 팬츠,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,카타나빗치,근원을 삼킨 도,엔트 정령의 상의,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,쫄이뚱이마신,근원을 삼킨 소검,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,옵티컬 컴뱃 글래스,승리가 약속된 시간,사악한 덫,흑룡 : 끝없는 암흑의 굴레
0,무아염제,결전의 너클 - 넨마스터(여),흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,폭룡왕의 지배 - 무력,어댑터블 투톤 링,생명이 담긴 잔,생명이 깃든 초록빛 액체,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,스핏버섯전골,근원을 삼킨 머스켓,엔트 정령의 상의,매니퓰레이션,언리밋 사이버네틱,사이버틱 스피드 부츠,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,엔트 정령의 성배,잿빛의 묘상석,아크로매틱 룸버스,흑룡 : 끝없는 암흑의 굴레
