,urname,weapon,jacket,shoulder,pants,shoes,waist,amulet,wrist,ring,support,magicstone,earring,fusion ring
0,Neo.Blade,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,↑↓↓↑+X,,,,,,,,,,,,,
0,djdjdjd,,,,,,,,,,,,,
0,조독류감,,,,,,,,,,,,,
0,마돔,,,,,,,,,,,,,
0,반쪽암제,,,,,,,,,,,,,
0,도전61레벨,,,,,,,,,,,,,
0,Titania,,,,,,,,,,,,,
0,버프주고탈주,,,,,,,,,,,,,
0,화루루,근원을 삼킨 배틀액스,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,
0,여자퓨리,,,,,,,,,,,,,
0,딘의법칙o,,,,,,,,,,,,,
0,찬열이의대학,,,,,,,,,,,,,
0,왕마우스,근원을 삼킨 빗자루,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,한국사교과서,근원을 삼킨 완드,어릴적 꿈꿔온 무대,화려한 청색의 음율,로보티카 컴뱃 팬츠,소망을 전하는 편지,음율에 담은 소망,잔잔한 선율,오랜 시간 품어온 소원,반짝이는 음율,꿈같은 환호성,두근거리는 열정,인력의 법칙,천계 연합군 : 밝게 빛나는 희망
0,명왕간다,,,,,,,,,,,,,
0,진홍의광시곡,근원을 삼킨 머스켓,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,잿빛의 묘상석,아크로매틱 룸버스,흑룡 : 끝없는 암흑의 굴레
0,두배로썰린다,,,,,,,,,,,,,
0,화상지우개,,,,,,,,,,,,,
0,초속의대포,,,,,,,,,,,,,
0,울욜,,,,,,,,,,,,,
0,수백설[雪],,,,,,,,,,,,,
0,.뉴진,근원을 삼킨 광창,리버시블 레더 코트,매니퓰레이션,언리밋 사이버네틱,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,굴착 강화 파츠,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,귀욤뿜뿜솬미,,,,,,,,,,,,,
0,KT코시우승,,,,,,,,,,,,,
0,던리니11,,,,,,,,,,,,,
0,스까리까리,근원을 삼킨 도,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,굴착 강화 파츠,자연에 녹아드는 이슬,영원을 새긴 바다,
0,모하비마스터,,,,,,,,,,,,,
0,서아★,근원을 삼킨 도,탐험가의 노련한 코트,끝을 바라보는 시선,라이트 어댑터 팬츠,천재 기술자의 두터운 보호부츠,천재 기술자의 멀티툴 벨트,약동하는 생명의 고동,흑화의 구속 팔찌,어댑터블 투톤 링,옵티컬 컴뱃 글래스,저주받은 마음,아크로매틱 룸버스,
0,Memel,결전의 빗자루 - 마도학자,길 방랑자의 물소 코트,끝을 바라보는 시선,깨지지 않는 빛바랜 신념,천재 기술자의 두터운 보호부츠,엔트 정령의 벨트,고양된 분노의 목걸이,흑화의 구속 팔찌,어댑터블 투톤 링,드러나는 흐릿한 지식,미니 배터리 팩,부스팅 펄스 튜브,
0,튼실,,,,,,,,,,,,,
0,원귀와개띠용,근원을 삼킨 도,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,무뎌지는 둔화된 변화,서드 스페이드 - 데스,굴착 강화 파츠,거짓 속의 거짓,폭발형 : 소형 전술 플레어,
0,주차장,,,,,,,,,,,,,
0,헤견,,,,,,,,,,,,,
0,죄나냐,근원을 삼킨 도,어릴적 꿈꿔온 무대,화려한 청색의 음율,굳건한 믿음,소망을 전하는 편지,음율에 담은 소망,잔잔한 선율,오랜 시간 품어온 소원,골드 윙 반지,꿈같은 환호성,두근거리는 열정,들이치는 희미한 탄식,천계 연합군 : 밝게 빛나는 희망
0,리니나여크루,,,,,,,,,,,,,
0,회천수라,,,,,,,,,,,,,
0,까미뮤즈,결전의 선현궁 - 뮤즈,고귀한 신의,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,숲속의 마녀 신발,쿨링 서포트 벨트,잠겨진 영역,생명이 담긴 가죽 토시,뚜렷해지는 소멸된 사념,굴착 강화 파츠,생명이 깃든 초록빛 액체,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,광부단21호,근원을 삼킨 도,하이테크 전술지휘 아머,아픔을 감싸는 위엄,로보티카 컴뱃 팬츠,일렉트릭 프루프 부츠,파괴된 신념,기품의 금빛 장신구,찬란한 금장 팔찌,에너지 서치 링,옵티컬 컴뱃 글래스,피어오르는 광기,눈물이 스민 보석,금룡 : 무한한 빛의 결계
0,젤리빈아수라,,,,,,,,,,,,,
0,Dirty-Blood,,,,,,,,,,,,,
0,블메쥰,,,,,,,,,,,,,
0,칼잡이나래롱,,,,,,,,,,,,,
0,까까오또꾸,,,,,,,,,,,,,
0,냐옹냐옹이,,,,,,,,,,,,,
0,[지원대기],,,,,,,,,,,,,
0,자두얼음,,,,,,,,,,,,,
0,엘리멘탈이닷,결전의 빗자루 - 인챈트리스,격동하는 마음,주체할 수 없는 낡은 규칙,평화를 수호하는 윙 레깅스,내딛는 용기,불변의 부유석 벨트,테크놀로지 바디캠 네클리스,생명이 담긴 가죽 토시,어댑터블 투톤 링,드러나는 흐릿한 지식,자연에 녹아드는 이슬,시각의 관점,
0,뚝딱스마,결전의 봉 - 스위프트 마스터,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,어댑터블 투톤 링,용살자의 증표 - 용골 뿔피리,거짓 속의 거짓,폭발형 : 소형 전술 플레어,
0,조잡한마도,,,,,,,,,,,,,
0,Universe★,근원을 삼킨 자동권총,미련이 남은 녹슨 원혼,마그네틱 서치 스캔,로보티카 컴뱃 팬츠,과거를 뒤로 한 전진,얼터레이션 다이얼 벨트,아토믹 코어 네클레스,생명이 담긴 가죽 토시,에너지 서치 링,옵티컬 컴뱃 글래스,완성형 동력 제어장치,아크로매틱 룸버스,
0,매운열라면,,,,,,,,,,,,,
0,난서포트해요,근원을 삼킨 빗자루,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,굴착 강화 파츠,거짓 속의 거짓,폭발형 : 소형 전술 플레어,
0,송시레싱송,,,,,,,,,,,,,
0,지니링링,,,,,,,,,,,,,
0,낫굿,,,,,,,,,,,,,
0,인트_.,근원을 삼킨 낫,엔트 정령의 상의,블랙 캣 헬멧,벤타블랙 팬츠,검은 발자국,가이드 라인 벨트,고양된 분노의 목걸이,미니어쳐 헤드셋 암릿,어댑터블 투톤 링,굴착 강화 파츠,잿빛의 묘상석,아크로매틱 룸버스,
0,에리노스,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,알렉기사,근원을 삼킨 둔기,리버시블 레더 코트,끝을 바라보는 시선,로보티카 컴뱃 팬츠,천재 기술자의 두터운 보호부츠,천재 기술자의 멀티툴 벨트,고양된 분노의 목걸이,흑화의 구속 팔찌,어댑터블 투톤 링,옵티컬 컴뱃 글래스,저주받은 마음,아크로매틱 룸버스,
0,새내깅,,,,,,,,,,,,,
0,CLUB_Science,근원을 삼킨 낫,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,엑셀러레이터,순수한 자연의 이치,올곧은 자의 이념,억제된 마력의 팔찌,뚜렷해지는 소멸된 사념,죽음을 부르는 관,거짓 속의 거짓,아크로매틱 룸버스,금룡 : 무한한 빛의 결계
0,시몽븝,,,,,,,,,,,,,
0,맥심프로토콜,근원을 삼킨 소검,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,무뎌지는 둔화된 변화,뚜렷해지는 소멸된 사념,굴착 강화 파츠,거짓 속의 거짓,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,독극물스무디,,,,,,,,,,,,,
0,이단이를살..,,,,,,,,,,,,,
0,남남어썰,,,,,,,,,,,,,
0,사르보자,,,,,,,,,,,,,
0,당레이드,근원을 삼킨 도,어릴적 꿈꿔온 무대,화려한 청색의 음율,깨지지 않는 빛바랜 신념,소망을 전하는 편지,음율에 담은 소망,잔잔한 선율,오랜 시간 품어온 소원,원터치 스마트 리모콘,꿈같은 환호성,두근거리는 열정,인력의 법칙,
0,관절인형,,,,,,,,,,,,,
0,배크년,,,,,,,,,,,,,
0,에비크루소,결전의 십자가 - 크루세이더(여),쉐도우블랙 슈트,주체할 수 없는 낡은 규칙,엔트 정령의 하의,엑셀러레이터,쿨링 서포트 벨트,아토믹 코어 네클레스,생명이 담긴 가죽 토시,어댑터블 투톤 링,굴착 강화 파츠,생명이 깃든 초록빛 액체,시각의 관점,
0,버프가철철`,,,,,,,,,,,,,
0,통영근백이,,,,,,,,,,,,,
0,넨탄은근본,,,,,,,,,,,,,
0,QYI,,,,,,,,,,,,,
0,꽈세,근원을 삼킨 낫,엔트 정령의 상의,블랙 캣 헬멧,벤타블랙 팬츠,검은 발자국,가이드 라인 벨트,고양된 분노의 목걸이,미니어쳐 헤드셋 암릿,어댑터블 투톤 링,홀로그램 콜,잿빛의 묘상석,아크로매틱 룸버스,흑룡 : 끝없는 암흑의 굴레
0,톱시드,결전의 창 - 배틀메이지,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,잊혀진 기록,폭풍을 삼킨 에너지,
0,칼쓰는박승건,,,,,,,,,,,,,
0,Hjess♪,결전의 투창 - 다크 랜서,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,무뎌지는 둔화된 변화,어댑터블 투톤 링,굴착 강화 파츠,완성형 동력 제어장치,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,김방토닥토닥,,,,,,,,,,,,,
0,GW_메메,,,,,,,,,,,,,
0,검호-타시기,,,,,,,,,,,,,
0,우연아또속냐,,,,,,,,,,,,,
0,병아리쿨쿨,,,,,,,,,,,,,
0,프리쪼앙,,,,,,,,,,,,,
0,「HINA♡」,근원을 삼킨 통파,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,스핏은쁘레야,근원을 삼킨 보우건,미련이 남은 녹슨 원혼,아픔을 감싸는 위엄,로보티카 컴뱃 팬츠,내딛는 용기,마땅한 본분,아토믹 코어 네클레스,생명이 담긴 가죽 토시,에너지 서치 링,옵티컬 컴뱃 글래스,완성형 동력 제어장치,타락한 영혼,
0,꾸랭크,근원을 삼킨 도,탐험가의 노련한 코트,아픔을 감싸는 위엄,로보티카 컴뱃 팬츠,과거를 뒤로 한 전진,얼터레이션 다이얼 벨트,고양된 분노의 목걸이,흑화의 구속 팔찌,어댑터블 투톤 링,옵티컬 컴뱃 글래스,완성형 동력 제어장치,들이치는 희미한 탄식,천계 연합군 : 밝게 빛나는 희망
0,아수라zs,근원을 삼킨 도,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,옵티컬 컴뱃 글래스,거짓 속의 거짓,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,그린가고싶어,,,,,,,,,,,,,
0,다크리르,,,,,,,,,,,,,
0,숲속의라떼,근원을 삼킨 도,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,무뎌지는 둔화된 변화,뚜렷해지는 소멸된 사념,생명이 담긴 잔,언비튼 메달,폭발형 : 소형 전술 플레어,
0,도움도움도움,,,,,,,,,,,,,
0,BTC10개보유,,,,,,,,,,,,,
0,팔라미미,,,,,,,,,,,,,
0,우뇨우뇨,,,,,,,,,,,,,
0,리치마시멜로,,,,,,,,,,,,,
0,련하로그,근원을 삼킨 단검,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,liililiiilli,,,,,,,,,,,,,
0,루딘.cru,,,,,,,,,,,,,
0,룡이블,,,,,,,,,,,,,
0,슈가검마,,,,,,,,,,,,,
0,세구군,,,,,,,,,,,,,
0,춘희c,결전의 자동권총 - 메카닉(여),흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,파워 네비게이트 팩,고통의 상처,옵티컬 컴뱃 글래스,승리가 약속된 시간,폭발형 : 소형 전술 플레어,
0,아일라Ð,,,,,,,,,,,,,
0,동네투창선수,근원을 삼킨 광창,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,완성형 동력 제어장치,폭풍을 삼킨 에너지,
0,wjdans,,,,,,,,,,,,,
0,제압인내숙련,,,,,,,,,,,,,
0,TENSHI☆,근원을 삼킨 로드,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,이온화조정 팔찌,뚜렷해지는 소멸된 사념,생명이 담긴 잔,어둠을 먹는 심장,황혼의 성단,흑룡 : 끝없는 암흑의 굴레
0,부금이,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,
0,신검_양얼,근원을 삼킨 광검,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,완성형 동력 제어장치,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,포켓몬닭꼬치,결전의 광창 - 드래고니안 랜서,격동하는 마음,블랙 캣 헬멧,벤타블랙 팬츠,검은 발자국,가이드 라인 벨트,고양된 분노의 목걸이,미니어쳐 헤드셋 암릿,빛을 발하는 생명,굴착 강화 파츠,잿빛의 묘상석,아크로매틱 룸버스,
0,히즈루,결전의 소검 - 카오스,탐험가의 노련한 코트,맹렬한 위세,침식되는 이성,소망을 향한 움직임,불변의 부유석 벨트,냉혹한 현실의 목걸이,흑화의 구속 팔찌,개화하는 신비의 꽃,파괴된 생명,언비튼 메달,주인의 각인,
0,블러디리아,,,,,,,,,,,,,
0,똥도숏,결전의 창 - 배틀메이지,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,찰나를 스치는 흐름,골드 윙 반지,굴착 강화 파츠,자연에 녹아드는 이슬,마음을 전달하는 소리,금룡 : 무한한 빛의 결계
0,우규규갸꺄,,,,,,,,,,,,,
0,사멸잔재블레,,,,,,,,,,,,,
0,졔발,근원을 삼킨 소태도,리버시블 레더 코트,매니퓰레이션,침식되는 이성,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,억류된 혼의 령주,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,오숑,,,,,,,,,,,,,
0,愛や厭,,,,,,,,,,,,,
0,x배틀메이지x,결전의 창 - 배틀메이지,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,굴착 강화 파츠,미지의 황금비석,영원을 새긴 바다,
0,폭탄바나나,,,,,,,,,,,,,
0,셰드안,근원을 삼킨 광창,리버시블 레더 코트,매니퓰레이션,언리밋 사이버네틱,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,어댑터블 투톤 링,무모하지만 합리적인 작전,승리가 약속된 시간,폭풍을 삼킨 에너지,천계 연합군 : 밝게 빛나는 희망
0,HK_아르페,,,,,,,,,,,,,
0,스커셈,,,,,,,,,,,,,
0,오버하고있넹,,,,,,,,,,,,,
0,(삶)아수라,,,,,,,,,,,,,
0,렌져마랖,,,,,,,,,,,,,
0,こつこつ,,,,,,,,,,,,,
0,우레血,,,,,,,,,,,,,
0,순결을뺏지,,,,,,,,,,,,,
0,뇌전의신7,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,잊혀진 기록,인력의 법칙,
0,개봉숭,,,,,,,,,,,,,
0,딱딱씁쓸,결전의 도 - 아수라,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,이온화조정 팔찌,뚜렷해지는 소멸된 사념,생명이 담긴 잔,자연에 녹아드는 이슬,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,초핑봇,근원을 삼킨 토템,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,화음하는 음색,뚜렷해지는 소멸된 사념,굴착 강화 파츠,거짓 속의 거짓,폭발형 : 소형 전술 플레어,
